,_id,company_size,joined,location,market,name,pitch,raised,stage,website
979,5da6c81b83093bd0fbc0b73f,1001-5000,2014-06-01,Palo Alto,Unmanned Air Systems,DJI,,75000000.0,,dji.com
980,5da6c81b83093bd0fbc0b740,51-200,2014-08-01,London,Mobile Payments,JustPark,The Parking App - making parking easy for everyone.,6390000.0,Seed,justpark.com
981,5da6c81b83093bd0fbc0b741,11-50,2016-02-01,Shanghai,Influencer Marketing,PARKLU,China's Premier Influencer Marketing Platform,,-,parklu.com
982,5da6c81b83093bd0fbc0b742,11-50,2015-01-01,Salt Lake City,B2B,Blyncsy,Data on the habits and trends of people in the real-world,2615000.0,Seed,blyncsy.com
983,5da6c81b83093bd0fbc0b743,11-50,2015-02-01,São Paulo,Curated Web,Revelo,Connecting high-end talent to great companies.,4600000.0,Series A,revelo.com.br
984,5da6c81b83093bd0fbc0b744,,2016-09-01,New York City,Startups,Evolution News,Evolution News is a new media platform that tells the story of mankind’s future.,,-,evolution.news
985,5da6c81b83093bd0fbc0b745,1-10,2017-05-01,New York City,Logistics,Upstate Supply And Logistics,Cannabis Logistics and Commerce - Postmates/Instacart For Weed,500000.0,Seed,
986,5da6c81b83093bd0fbc0b746,1-10,2011-09-01,Los Gatos,Predictive Analytics,Argus Insights,Product Market Fit Analytics Powered By Design Thinking,200000.0,Seed,argusinsights.com
987,5da6c81b83093bd0fbc0b747,201-500,2017-05-01,Tel Aviv-Yafo,Open Source,Kaltura,Everything Video,166100000.0,,corp.kaltura.com
988,5da6c81b83093bd0fbc0b748,501-1000,2016-03-01,San Francisco,Hr Tech,Saba Software,"A cloud platform to engage & develop your people, so you can achieve your business goals",,-,saba.com
989,5da6c81b83093bd0fbc0b749,51-200,2012-04-01,Dubai,Location Based Services,AskforTask,Canada's largest and fastest growing service marketplace. Think Uber for home services.,650000.0,Seed,askfortask.com
990,5da6c81b83093bd0fbc0b74a,1-10,2012-04-01,San Francisco,Predictive Analytics,StudyHall,"★★★ On-Demand Education Experts, TechCrunch Finalist ★★★",,Acquired,toptestprep.usefedora.com
991,5da6c81b83093bd0fbc0b74b,11-50,2013-01-01,Seoul,Collaborative Consumption,myRealTrip,"Personalized travel service offered by locals "" Unforgettable moments """,3405000.0,Series B,myrealtrip.com
992,5da6c81b83093bd0fbc0b74c,11-50,2015-02-01,São Paulo,Employment,Emprego Ligado,Global pioneer in georecruitment solutions for emerging urban metropolises,7000000.0,Series A,empregoligado.com.br
993,5da6c81b83093bd0fbc0b74d,1-10,2016-10-01,Thessaloniki,Mobile Games,Total Eclipse,Popularising Play,580000.0,Seed,totaleclipsegames.com
994,5da6c81b83093bd0fbc0b74e,1-10,2014-02-01,Memphis,Cloud-Based Music,Musistic,Online Music Collaboration Platform,230000.0,Seed,musistic.com
995,5da6c81b83093bd0fbc0b74f,11-50,2015-04-01,San Francisco,Communities,Hive Global,A Global Membership Network of Leaders,,-,hive.org
996,5da6c81b83093bd0fbc0b750,11-50,2014-04-01,Lviv,Clinical Trials,ProofPilot,Democratizing research tools to determine what works to improve health,3450000.0,,proofpilot.com
997,5da6c81b83093bd0fbc0b751,201-500,2015-06-01,Mountain View,Content,Coursera,Universal access to the world's best education,447500000.0,Series E,coursera.org
998,5da6c81b83093bd0fbc0b752,1-10,2014-07-01,New York City,Big Data,Ridley,Control your personal data.,100000.0,Seed,ridley.io
999,5da6c81b83093bd0fbc0b753,1-10,2014-10-01,New York City,Online Education,Story2,Unlock the power of storytelling,1040000.0,Seed,story2.com
1000,5da6c81b83093bd0fbc0b754,1-10,2015-09-01,San Francisco,Social Travel,PlanChat,Make Plans Happen. Plan anything socially. Get reimbursed instantly.,900000.0,Seed,planchat.us
1001,5da6c81b83093bd0fbc0b755,1-10,2014-12-01,Austin,Retail Technology,IdealSpot,Demand driven retail site selection and auditing,1000000.0,Seed,idealspot.com
1002,5da6c81b83093bd0fbc0b756,1-10,2015-09-01,Los Angeles,Video Streaming,Odd Networks,Wordpress for TV!,250000.0,Seed,oddnetworks.com
1003,5da6c81b83093bd0fbc0b757,11-50,2015-04-01,Menlo Park,Same Day Delivery,Nimble Pharmacy,Same Day Delivery Pharmacy,,-,nimblerx.com
1004,5da6c81b83093bd0fbc0b758,51-200,2015-10-01,San Francisco,Industrial Automation,Brightloom,Revolutionize restaurants through innovative technology and design,,-,brightloom.io
1005,5da6c81b83093bd0fbc0b759,1-10,2016-09-01,Bengaluru,-,Cookifi,Catering Marketplace for Events.,,-,cookifi.com
1006,5da6c81b83093bd0fbc0b75a,1-10,2011-07-01,Tokyo,Hr Tech,everconnect,HRTech Startup,,-,everconnect.biz
1007,5da6c81b83093bd0fbc0b75b,,2017-06-01,West Hollywood,Forums,Network54,"User created communities in sports, entertainment, and gaming.",,Acquired,network54.com
1008,5da6c81b83093bd0fbc0b75c,1-10,2011-11-01,Montreal,Augmented Reality,Miralupa,Augmented Reality platform and content,90000.0,Seed,miralupa.com
1009,5da6c81b83093bd0fbc0b75d,11-50,2011-11-01,Boston,Open Source,Eldarion,"From Idea to Launch, Faster.",600000.0,Series A,eldarion.com
1010,5da6c81b83093bd0fbc0b75e,201-500,2015-04-01,Sunnyvale,Fraud Detection,TeleSign,Leader in Mobile Identity Solutions,78000000.0,Series A,telesign.com
1011,5da6c81b83093bd0fbc0b75f,11-50,2014-08-01,Boston,College Recruiting,uConnect,Helping colleges and universities scale their impact on student success.,,-,gouconnect.com
1012,5da6c81b83093bd0fbc0b760,1-10,2012-12-01,Philadelphia,Medical Devices,EyeIC,Early detection of retinal eye disease,797400.0,-,eyeic.com
1013,5da6c81b83093bd0fbc0b761,1-10,2013-02-01,Sydney,B2B,Muzeek,Beautiful technology for the live music industry,250000.0,Seed,muzeek.com
1014,5da6c81b83093bd0fbc0b762,1-10,2013-09-01,London,Developer APIs,Retechnica,Next generation text analytics,,-,retechnica.com
1015,5da6c81b83093bd0fbc0b763,1-10,2014-03-01,Vancouver,Doctors,Curatio,"The World's First Social Health Prescription: Personalized, on-demand support",,-,curatio.me
1016,5da6c81b83093bd0fbc0b764,1-10,2014-09-01,San Francisco,Big Data Analytics,Tag.bio,DIY data science in healthtech,250000.0,Seed,tag.bio
1017,5da6c81b83093bd0fbc0b765,11-50,2014-05-01,Atlanta,Information Security,Bastille,Security for the Internet of Things,11500000.0,Series A,bastillenetworks.com
1018,5da6c81b83093bd0fbc0b766,11-50,2014-10-01,Melbourne,Groceries,YourGrocer,Home delivery from the local shops you love,2570000.0,Series A,yourgrocer.com.au
1019,5da6c81b83093bd0fbc0b767,11-50,2015-07-01,New York City,Web Design,Gin Lane,We're a digital-led creative agency focusing on startups in NYC.,,-,ginlane.com
1020,5da6c81b83093bd0fbc0b768,501-1000,2015-03-01,Oakland,Finance Technology,Better.com,"Home financing. Faster, simpler, and totally better.",117000000.0,Series C,better.com
1021,5da6c81b83093bd0fbc0b769,1-10,2015-03-01,San Francisco,Child Care,Daybear,"Start or discover safe, nurturing,  and stimulating family child care homes.",,-,daybear.com
1022,5da6c81b83093bd0fbc0b76a,51-200,2016-04-01,-,-,Arivale,Your scientific path to wellness,36000000.0,Series B,arivale.com
1023,5da6c81b83093bd0fbc0b76b,11-50,2015-09-01,San Mateo,Customer Experience,Solvvy,Machine learning startup reinventing the customer experience,16560000.0,Series A,solvvy.com
1024,5da6c81b83093bd0fbc0b76c,1-10,2016-05-01,Denver,Mobile Payments,Pico,The Audience CRM,4500000.0,Seed,pico.tools
1025,5da6c81b83093bd0fbc0b76d,11-50,2016-10-01,Palo Alto,Food Tech,Level (formerly Markov),Nespresso for Hot Food - AI Oven + Food for offices,,-,level.ai
1026,5da6c81b83093bd0fbc0b76e,11-50,2013-03-01,Sydney,B2B,Pollenizer,Private incubator and startup services for the world's biggest companies,500000.0,Seed,pollenizer.com
1027,5da6c81b83093bd0fbc0b76f,1-10,2016-11-01,London,Technology,Quaestor ICO,Branded Entertainment,,-,pga.today
1028,5da6c81b83093bd0fbc0b770,11-50,2014-09-01,London,Internet of Things,EVRYTHNG,Internet of Things software platform that makes products smarter.,7500000.0,,evrythng.com
1029,5da6c81b83093bd0fbc0b771,1-10,2013-05-01,Austin,Enterprise Security,Suvola,Ambient Identity Devices for Cybersecurity,945000.0,Seed,suvola.com
1030,5da6c81b83093bd0fbc0b772,1-10,2014-11-01,New York City,Small and Medium Businesses,Open Capital Exchange,P2P local business lending,,-,ocx.co
1031,5da6c81b83093bd0fbc0b773,11-50,2014-03-01,Syracuse,Robotics,Fotokite,Tethered Aerial Systems for Firefighting and Public Safety,,Seed,fotokite.com
1032,5da6c81b83093bd0fbc0b774,11-50,2014-05-01,New York City,Productivity Software,"Groupdolists, powered by Centrallo",Response Team Coordination Platform,,-,groupdolists.com
1033,5da6c81b83093bd0fbc0b775,11-50,2014-09-01,New York City,Information Services,Vericred,A healthcare data services company serving the health insurance industry.,9725000.0,Series A,vericred.com
1034,5da6c81b83093bd0fbc0b776,1-10,2014-06-01,San Francisco,Quantified Self,RxMatch,Digital Disease Management,,-,rxmatch.com
1035,5da6c81b83093bd0fbc0b777,,2014-07-01,Boston,Investment Management,v2 Ratings,Data-driven US Equity Ratings,,-,v2ratings.com
1036,5da6c81b83093bd0fbc0b778,11-50,2014-10-01,New York City,Digital Marketing,Narrativ,Building a better internet for shoppers,3500000.0,Seed,narrativ.com
1037,5da6c81b83093bd0fbc0b779,,2014-10-01,-,Management Consulting,Sapworks Consulting,,,-,sapworks.com
1038,5da6c81b83093bd0fbc0b77a,11-50,2015-02-01,Sausalito,Crowdsourcing,Waggl,#1 Platform for Actionable Insight,8100000.0,Series A,waggl.com
1039,5da6c81b83093bd0fbc0b77b,11-50,2016-06-01,Detroit,Lead Generation,Service.com,"Chat, Hire and Pay Service Pros for all your home needs.",,-,Service.com
1040,5da6c81b83093bd0fbc0b77c,1-10,2015-06-01,Vancouver,Web Design,Blacksmith Agency,Hand-crafted websites and apps,,-,blacksmith.agency
1041,5da6c81b83093bd0fbc0b77d,1-10,2015-07-01,New York City,Mobile Games,Lrn,Learn to code at your convenience,,-,lrnapp.com
1042,5da6c81b83093bd0fbc0b77e,11-50,2016-10-01,San Francisco,Women-Focused,Cleo,Cleo is a family support system that employers offer to working parents.,40947605.0,Series B,hicleo.com
1043,5da6c81b83093bd0fbc0b77f,1-10,2016-06-01,New York City,Financial Services,CU Lending Exchange,Digitizing credit union lending operations,,-,culendex.com
1044,5da6c81b83093bd0fbc0b780,1-10,2016-08-01,San Francisco,B2B,Motiva AI,Machine learning for Adaptive Marketing,,-,motiva.ai
1045,5da6c81b83093bd0fbc0b781,11-50,2017-04-01,San Jose,Audio,Speak Music,Voice & AI powered personal music assistant,2500000.0,Seed,speakmusic.com
1046,5da6c81b83093bd0fbc0b782,11-50,2012-08-01,Vancouver,Social Media Marketing,Social Nature,People trust friends not ads.,,-,socialnature.com
1047,5da6c81b83093bd0fbc0b783,1-10,2011-07-01,Montreal,Location Based Services,Training Mobs,Meetup for workouts.,,-,trainingmobs.com
1048,5da6c81b83093bd0fbc0b784,11-50,2012-06-01,Holland,Startups,Collective Idea,"World-class software development (web, mobile, API), operations, consulting and training.",,-,collectiveidea.com
1049,5da6c81b83093bd0fbc0b785,11-50,2013-05-01,New York City,Public Transportation,Teralytics,We change how the world moves.,,Series C,teralytics.net
1050,5da6c81b83093bd0fbc0b786,501-1000,2015-02-01,Emeryville,-,Exponential Interactive,Cross platform video engagement solutions,,-,exponential.com
1051,5da6c81b83093bd0fbc0b787,-,2012-11-01,Burlington,Green Consumer Goods,Seventh Generation,A toxin free future,,-,seventhgeneration.com
1052,5da6c81b83093bd0fbc0b788,11-50,2013-04-01,Vancouver,B2B,Beanworks Solutions,Building an Artificially Intelligent Accounting System,545000.0,Seed,beanworks.com
1053,5da6c81b83093bd0fbc0b789,11-50,2013-08-01,New York City,Indoor Positioning,Navigine,Integrated software platform for precise positioning,1510000.0,,navigine.com
1054,5da6c81b83093bd0fbc0b78a,1-10,2014-12-01,Toronto,Medical Devices,GestSure,Touchless Gestural Interface for Surgeons,,-,gestsure.com
1055,5da6c81b83093bd0fbc0b78b,1-10,2014-07-01,New York,Religion,Faithbox,Making an Impact with an Engaged Christian Community,375000.0,Seed,faithbox.com
1056,5da6c81b83093bd0fbc0b78c,1-10,2015-01-01,Berkeley,Clinical Trials,Haspoa,Forecasting and Vendor Management Tools for Clinical Trials,,-,haspoa.com
1057,5da6c81b83093bd0fbc0b78d,11-50,2015-01-01,South San Francisco,Digital Entertainment,Outpost,"We're turning every player into a performer, and every game into a stage.",19200000.0,Series B,outpostgames.com
1058,5da6c81b83093bd0fbc0b78e,1-10,2015-05-01,South East Asia,Ticketing,Get (previously Qnect),Best club & society payments software in the world.,500000.0,Seed,useget.com
1059,5da6c81b83093bd0fbc0b78f,1-10,2015-11-01,London,Commercial Real Estate,Property.Works - Now Closed,Making commercial property work for all,300000.0,Seed,property.works
1060,5da6c81b83093bd0fbc0b790,11-50,2016-04-01,Menlo Park,Cryptocurrency,Galactic Exchange,Cryptocurrency-based Twitter for Data,,Seed,galacticexchange.io
1061,5da6c81b83093bd0fbc0b791,1-10,2016-04-01,San Diego,Mobile Application,Great Jones Street,"The ""Netflix"" of Short Fiiction",,-,greatjonesstreet.press
1062,5da6c81b83093bd0fbc0b792,11-50,2016-08-01,Pleasanton,Entertainment Industry,Zeality,Building the next generation Immersive experience platform.,,,Zeality.co
1063,5da6c81b83093bd0fbc0b793,1-10,2016-08-01,Austin,Predictive Analytics,Meta SaaS,31% of SaaS licenses go unused. We fix that.,2200000.0,Acquired,metasaas.com
1064,5da6c81b83093bd0fbc0b794,11-50,2017-01-01,San Francisco,Software Engineering,Pinpoint,See your software dollars at work,,-,pinpt.com
1065,5da6c81b83093bd0fbc0b795,11-50,2017-04-01,Vancouver,Digital Health,Careteam Technologies,Better simpler healthcare: one platform that connects everyone to enable optimal health.,,-,careteam.tech
1066,5da6c81b83093bd0fbc0b796,5000+,2015-02-01,Nashville,Insurance,Asurion,Your Technology Protection Company,,-,asurion.com
1067,5da6c81b83093bd0fbc0b797,1-10,2015-05-01,San Francisco,Part Time Jobs,FoundValue,"Source for flexible jobs, business opportunities and franchises",4750000.0,Seed,foundvalue.com
1068,5da6c81b83093bd0fbc0b798,11-50,2014-02-01,St. Louis,SaaS,BusyEvent Mobile,Mobile event apps that create new revenue and access to BIG DATA!,1615000.0,-,busyevent.com
1069,5da6c81b83093bd0fbc0b799,201-500,2012-10-01,Redwood City,Accounting,RevStream,Revenue Management and Automation for Compliance and Financial Reporting,,Acquired,revstreamone.com
1070,5da6c81b83093bd0fbc0b79a,1-10,2015-03-01,Marina del Rey,Neuroscience,FocusAtWill,Pandora for Productivity,,-,focusatwill.com
1071,5da6c81b83093bd0fbc0b79b,1-10,2014-05-01,Palo Alto,Social Media Platforms,Spiral App,The world's a stage around you,,-,getspiralsapp.com
1072,5da6c81c83093bd0fbc0b79c,201-500,2014-04-01,Cambridge,Manufacturing,Markforged,Unlocking innovation in design and manufacturing.,135700000.0,Series D,markforged.com
1073,5da6c81c83093bd0fbc0b79d,1-10,2014-04-01,Bengaluru,Fitness,Orobind,Marketplace of personal fitness coaches to enable you to lose weight,,Acquired,orobind.com
1074,5da6c81c83093bd0fbc0b79e,1-10,2014-05-01,San Francisco,Location Based Services,TimePlace,Find anything by Time and Place,,-,timeplace.com
1075,5da6c81c83093bd0fbc0b79f,11-50,2014-07-01,New York,Data Mining,Live XYZ,Map of the Future,,-,live.xyz
1076,5da6c81c83093bd0fbc0b7a0,501-1000,2014-08-01,Bengaluru,Heathcare,Practo,Simplifying healthcare with data,343000000.0,Series D,practo.com
1077,5da6c81c83093bd0fbc0b7a1,11-50,2016-10-01,Singapore,Singapore,Dragon Law | HK | SG | NZ | AU,Cloud Software for Legal and Business Documents,,-,dragonlaw.com.io
1078,5da6c81c83093bd0fbc0b7a2,1-10,2014-09-01,New York City,Insurance,Blueprint Income,A digital retirement plan to make sure you don't outlive your retirement savings,,-,blueprintincome.com
1079,5da6c81c83093bd0fbc0b7a3,1-10,2014-11-01,Cleveland,Nutrition,Boom Nutrition,High performance sports nutrition for endurance athletes,,-,boomnutrition.com
1080,5da6c81c83093bd0fbc0b7a4,1-10,2015-03-01,-,Medical Devices,BeatMed,Helping Small Clinics Save Big On Medical Supplies,,-,beatmed.com
1081,5da6c81c83093bd0fbc0b7a5,11-50,2015-07-01,Palo Alto,Mobile Analytics,CanvasFlip,Mobile App Prototyping and Testing Suite,,-,canvasflip.com
1082,5da6c81c83093bd0fbc0b7a6,11-50,2015-09-01,Boston,CRM,Spiro.ai,"Work Smarter, Close Faster.",7000000.0,Seed,spiro.ai
1083,5da6c81c83093bd0fbc0b7a7,51-200,2016-01-01,San Francisco,Consumer Lending,Mines,Open positions: minesio.workable.com,16235000.0,Series A,mines.io
1084,5da6c81c83093bd0fbc0b7a8,11-50,2016-02-01,Munich,Motion Capture,kaia health,AI driven digital therapeutics for chronic back pain,,-,kaiahealth.com
1085,5da6c81c83093bd0fbc0b7a9,51-200,2016-12-01,San Diego,Email Marketing,Cordial,Cordial is next-generation messaging platform that is built on real-time data,21000000.0,Series B,cordial.com
1086,5da6c81c83093bd0fbc0b7aa,5000+,2013-02-01,Madrid,Consulting,Deloitte,,,-,deloitte.com
1087,5da6c81c83093bd0fbc0b7ab,1-10,2012-01-01,Seattle,Data Mining,Axcelis,Model optimization,,Acquired,nytimes.com
1088,5da6c81c83093bd0fbc0b7ac,51-200,2012-02-01,Zurich,Group Buying,DeinDeal,Switzerland's second biggest multi-category ecommerce player after Amazon,,-,deindeal.ch
1089,5da6c81c83093bd0fbc0b7ad,51-200,2015-11-01,San Diego,Marketing,Chatmeter,Local Brand Management for location-based businesses to improve their Local SEO,,-,chatmeter.com
1090,5da6c81c83093bd0fbc0b7ae,11-50,2014-06-01,San Francisco,Curated Web,Photojojo,We make photography fun!,,Acquired,photojojo.com
1091,5da6c81c83093bd0fbc0b7af,11-50,2014-02-01,San Francisco,SaaS,Meetyl,Transforming Corporate Access,,-,meetyl.com
1092,5da6c81c83093bd0fbc0b7b0,1-10,2014-08-01,Kenya,East Africa,Angani,Public cloud in Africa,,Seed,angani.co
1093,5da6c81c83093bd0fbc0b7b1,1-10,2014-08-01,New Zealand,Usa,Authentic,SaaS platforms for the GLAM sector,,-,mytoursapp.com
1094,5da6c81c83093bd0fbc0b7b2,1-10,2015-09-01,Cambridge,Consumer,AOBiome,Skin microbiome company,30000000.0,,aobiome.com
1095,5da6c81c83093bd0fbc0b7b3,1-10,2014-09-01,San Francisco,Nanotechnology,Exabyte.io,Materials Discovery Cloud,850000.0,Seed,exabyte.io
1096,5da6c81c83093bd0fbc0b7b4,1-10,2014-06-01,Cleveland,Cloud Data Services,Casentric,"Faster, smarter resolution of third party claims",,-,casentric.com
1097,5da6c81c83093bd0fbc0b7b5,51-200,2014-08-01,Munich,Vacation Rentals,Holidu,Our mission is to make finding and booking vacation rentals easy.,6900000.0,Series B,holidu.com
1098,5da6c81c83093bd0fbc0b7b6,11-50,2014-10-01,Minneapolis,Restaurants,Foodservice Rewards®,Food manufacturer funded rewards for restaurateurs,,-,foodservicerewards.com
1099,5da6c81c83093bd0fbc0b7b7,1-10,2015-06-01,Durham,Digital Marketing,Factivate,Build your own B.I. with No Programming...for a fraction of the cost of big B.I. tools,420000.0,Seed,factivate.com
1100,5da6c81c83093bd0fbc0b7b8,1-10,2015-03-01,San Francisco,-,Showroom.TV,,,-,showroom.tv
1101,5da6c81c83093bd0fbc0b7b9,1-10,2016-08-01,Vancouver,Coworking,The Profile Coworking Club,The best way to connect to innovation is to... Get Involved,,-,theprofile.ca
1102,5da6c81c83093bd0fbc0b7ba,1-10,2015-11-01,San Francisco,Digital Entertainment,Hullo,Intelligent Conversations @ Scale,,-,hullo.ai
1103,5da6c81c83093bd0fbc0b7bb,11-50,2016-06-01,Palo Alto,Enterprise Software,Idiomatic,"Turning customer feedback into actionable, quantified voice of the customer.",,-,idiomatic.io
1104,5da6c81c83093bd0fbc0b7bc,11-50,2017-01-01,Cambridge,Mobile Games,Monsarrat,$160M exit founder makes AR Game Platform + eSports,300000.0,Seed,monsarrat.com
1105,5da6c81c83093bd0fbc0b7bd,11-50,2017-06-01,Bengaluru,B2B,Verloop,Conversational Automation Platform,3000000.0,Series A,verloop.io
1106,5da6c81c83093bd0fbc0b7be,1-10,2011-12-01,San Francisco,Startups,Funders And Founders Infographics,Explaining startups and entrepreneurship visually.,,-,fundersandfounders.com
1107,5da6c81c83093bd0fbc0b7bf,1001-5000,2016-02-01,Marietta,Ecommerce,iTechArt Group,We build and scale dedicated development teams for fast-growing companies,,-,itechart.com
1108,5da6c81c83093bd0fbc0b7c0,1-10,2012-07-01,San Francisco,Location Based Services,Sceene, A Personal OS that anticipates and automates everyday life.,,-,sceene.com
1109,5da6c81c83093bd0fbc0b7c1,1-10,2013-02-01,Delhi,Wholesale,StoreMonk,AgriBusiness platform that links Producers with Buyers.,,-,storemonk.com
1110,5da6c81c83093bd0fbc0b7c2,51-200,2013-03-01,Berlin,Subscription Businesses,Blinkist,Big Ideas in Small Packages.,34100000.0,,blinkist.com
1111,5da6c81c83093bd0fbc0b7c3,1-10,2015-10-01,Singapore,Data Security,iTwin,Securing the Public Internet,,-,itwin.com
1112,5da6c81c83093bd0fbc0b7c4,51-200,2013-10-01,San Francisco,Restaurants,Mixt,"The OG salad concept serving healthy, local, and seasonal meals that is rapidly expanding",,-,mixt.com
1113,5da6c81c83093bd0fbc0b7c5,51-200,2013-11-01,Montreal,Internet of Things,mnubo,AI-driven Business Outcomes for Internet-of-Things Manufacturers,6000000.0,Series A,mnubo.com
1114,5da6c81c83093bd0fbc0b7c6,1-10,2015-01-01,Austin,Productivity Software,ScribeSense,Free-form test grading for teachers,,-,scribesense.com
1115,5da6c81c83093bd0fbc0b7c7,1-10,2014-10-01,San Francisco,Small and Medium Businesses,The Startup CMO,Affordable Part-Time CMO,,-,
1116,5da6c81c83093bd0fbc0b7c8,11-50,2014-08-01,Poznań,Identity Management,Roq.ad,Identity Resolution,,-,roq.ad
1117,5da6c81c83093bd0fbc0b7c9,11-50,2014-09-01,Bengaluru,Mobile Commerce,Summit PayCom,B2B Payments and Mobile Ads,,-,summitinc.in
1118,5da6c81c83093bd0fbc0b7ca,1-10,2015-04-01,Gurgaon,Gamification,JoGo,"A Gamified Health, Fitness, Wellness Platform",,-,jogo.im
1119,5da6c81c83093bd0fbc0b7cb,51-200,2016-01-01,Berlin,Fin Tech,Bitwala,Welcome to Blockchain Banking,,-,bitwala.com
1120,5da6c81c83093bd0fbc0b7cc,11-50,2016-08-01,Palo Alto,-,The Detection Group,,,-,thedetectiongroup.com
1121,5da6c81c83093bd0fbc0b7cd,1-10,2016-07-01,Seattle,Productivity Software,Worklytics,Real-time People Analytics,,-,worklytics.co
1122,5da6c81c83093bd0fbc0b7ce,,2016-01-01,Bengaluru,Predictive Analytics,Health Vectors,Live Healthy With Certainty,500000.0,Seed,healthvectors.in
1123,5da6c81c83093bd0fbc0b7cf,1-10,2016-06-01,Hamburg,Mobile Games,Sviper,Everybody plays!,,Seed,sviper.com
1124,5da6c81c83093bd0fbc0b7d0,1-10,2016-07-01,Boston,Wine And Spirits,Hub Beverage,Craft spirits marketing & distribution,,-,hubbeverage.com
1125,5da6c81c83093bd0fbc0b7d1,1-10,2016-09-01,San Francisco,Artificial Intelligence,XIX.ai (YC W17),"An agent interface to your smartphone, smartwatch and a smart car",,-,xix.ai
1126,5da6c81c83093bd0fbc0b7d2,1-10,2011-06-01,Scottsdale,Public Relations,SGB Media Group,"Digital Publishing, Content Marketing, Social Media Marketing & Public Relations",68680.0,Seed,sgbmediagroup.wordpress.com
1127,5da6c81c83093bd0fbc0b7d3,-,2017-03-01,Ramat Gan,Journalism,Articlesbase.com,,,-,articlesbase.com
1128,5da6c81c83093bd0fbc0b7d4,501-1000,2014-10-01,Menlo Park,-,Star,"We make every great person, every great idea and every great company shine",,-,star.global
1129,5da6c81c83093bd0fbc0b7d5,11-50,2012-09-01,Orlando,Startups,The Tech Journal,Technological News Portal,,-,thetechjournal.com
1130,5da6c81c83093bd0fbc0b7d6,11-50,2012-09-01,Delaware,Developer Tools,WPDeveloper,Secured Marketplace For WordPress Plugin & Themes,,-,wpdeveloper.net
1131,5da6c81c83093bd0fbc0b7d7,11-50,2014-07-01,Seattle,Mobile Advertising,autoGraph,Consumer Driven Marketing,7400000.0,Series B,autograph.me
1132,5da6c81c83093bd0fbc0b7d8,11-50,2013-11-01,Chantilly,B2B,life.ai,Build Tomorrow's Future - Today,,-,life.ai
1133,5da6c81c83093bd0fbc0b7d9,11-50,2014-02-01,San Francisco,Communications Software,Selly Automotive,Automotive Sales and Communication Platform for Dealerships,650000.0,Seed,sellyautomotive.com
1134,5da6c81c83093bd0fbc0b7da,1-10,2014-07-01,Boston,Private Social Networking,Medstro,The Social Network for Physicians,210000.0,Seed,medstro.com
1135,5da6c81c83093bd0fbc0b7db,1-10,2014-09-01,Athens,Web Development,Allcancode,Specializes in super-fast web and mobile app development for Marketing and Advertising.,143670.0,Seed,allcancode.com
1136,5da6c81c83093bd0fbc0b7dc,1-10,2014-11-01,Dubai,Urban Mobility,Vanpool Arabia,On-demand microtransit for urban area,,-,vanpoolarabia.com
1137,5da6c81c83093bd0fbc0b7dd,,2014-11-01,Beverly Hills,Usa,E Squared,Volume Data Visualization,,-,economicalequilibrium.com
1138,5da6c81c83093bd0fbc0b7de,,2015-04-01,Fairfax,Big Data Analytics,Analyze,Big data consumer marketing analysis,1000000.0,Seed,analyzeclients.com
1139,5da6c81c83093bd0fbc0b7df,51-200,2015-11-01,San Francisco,Consulting Services,ReduxionData,Merging our unstructured data & prototyping w/ Accenture; HPC / shared tenant Hadoop next,1000000.0,Seed,reduxion.org
1140,5da6c81c83093bd0fbc0b7e0,1-10,2015-04-01,Amsterdam,Hospitality,Skace,Instant people feedback & performance management app.,16500.0,Seed,getskace.com
1141,5da6c81c83093bd0fbc0b7e1,11-50,2015-07-01,Tel Aviv-Yafo,B2B,ReSec Technologies,Preventing Cyber Threats,5850000.0,Series A,resec.co
1142,5da6c81c83093bd0fbc0b7e2,11-50,2015-07-01,Orlando,Web Development,ARCom,Digital Media Company - that helps you grow and conneect better!,,-,ar.com.bd
1143,5da6c81c83093bd0fbc0b7e3,1-10,2015-10-01,San Francisco,Construction,Wallabe,Smarter walls for a smarter world,,-,mywallabe.com
1144,5da6c81c83093bd0fbc0b7e4,11-50,2016-04-01,Palo Alto,-,MovoCash,"Offering free mobile banking, P2P, & payments for the Underserved",1800000.0,Seed,movo.cash
1145,5da6c81c83093bd0fbc0b7e5,1-10,2016-10-01,Austin,Human Resources,Shep (formerly Compl.ai),Manage the Unmanaged,1580000.0,Seed,sheptravel.com
1146,5da6c89183093bd0fbc0b7e6,51-200,2012-09-01,Los Angeles,Advertising Platforms,SteelHouse,Bringing transparency to digital marketing.,63550000.0,,SteelHouse.com
1147,5da6c89183093bd0fbc0b7e7,11-50,2013-05-01,New York City,Mobile Commerce,CardFlight,CardFlight arms small businesses with secure and convenient payment acceptance technology.,5800000.0,Series A,CardFlight.com
1148,5da6c89183093bd0fbc0b7e8,11-50,2014-04-01,New York City,Insurance,Next Caller,Next Caller creates a positive CX through real-time call verification technology.,5000000.0,Series A,NextCaller.com
1149,5da6c89183093bd0fbc0b7e9,51-200,2015-12-01,San Mateo,Market Research,Second Measure,Helping people discover stories in data.,25400000.0,Series A,secondmeasure.com
1150,5da6c89183093bd0fbc0b7ea,11-50,2011-09-01,Vancouver,Commercial Real Estate,Optix,The digital platform for coworking spaces and smart offices,3100000.0,,optixapp.com
